"created_at","screen_name","text","name","location","is_retweet","date"
2016-08-03 20:06:31,"BarackObama","Don't sleep on this—the President's birthday is tomorrow. Sign the card now: https://t.co/3WFStgOrZs https://t.co/gnVYxrg3Xx","Barack Obama","Washington, DC",FALSE,2016-08-03
2016-08-03 18:35:01,"BarackObama","Today is the one-year anniversary of the Clean Power Plan—show your support in the fight to #ActOnClimate. https://t.co/0knkqAe3oE","Barack Obama","Washington, DC",FALSE,2016-08-03
2016-08-03 17:11:59,"BarackObama","The Clean Power Plan will cut carbon pollution from power plants by 32 percent by 2030. #ActOnClimate https://t.co/UDp2Ti5ji1","Barack Obama","Washington, DC",FALSE,2016-08-03
2016-08-03 15:37:16,"BarackObama","Show President Obama some love on his 55th birthday—sign the birthday card. https://t.co/Tzhrrxe07J https://t.co/Bxl1FsOVFd","Barack Obama","Washington, DC",FALSE,2016-08-03
2016-08-02 20:46:30,"BarackObama","Step 1: Sign President Obama's birthday card. 
Step 2: Celebrate. https://t.co/h7pKIzy7cc https://t.co/9tW6bxDIiT","Barack Obama","Washington, DC",FALSE,2016-08-02
2016-08-02 19:45:37,"BarackObama","Senate leaders are weakening our highest court by refusing to vote on Judge Garland. https://t.co/FPgZJBQKL5 #DoYourJob","Barack Obama","Washington, DC",FALSE,2016-08-02
2016-08-02 18:21:55,"BarackObama","It has been a record-breaking 139 days since Judge Garland was nominated and still no hearing or vote. #DoYourJob https://t.co/IX6RxQ300I","Barack Obama","Washington, DC",FALSE,2016-08-02
2016-08-02 16:41:49,"BarackObama","Supreme Court seats: 9
Current number of Justices: 8
Number of hearings/votes on President Obama's nominee: 0
https://t.co/lpyEEkFhrf","Barack Obama","Washington, DC",FALSE,2016-08-02
2016-08-02 15:28:10,"BarackObama","44 is turning 55. Celebrate—sign the card. https://t.co/608nLDOLP4","Barack Obama","Washington, DC",FALSE,2016-08-02
2016-08-01 20:58:54,"BarackObama","Judge Garland should get a fair hearing and an up-or-down vote from the Senate. Speak out. https://t.co/7pWxq5J2DO #DoYourJob","Barack Obama","Washington, DC",FALSE,2016-08-01
2016-08-01 18:45:24,"BarackObama","The Supreme Court still needs a ninth justice, but Senate leaders are still refusing to do their jobs. #DoYourJob https://t.co/HmgNHkz7e8","Barack Obama","Washington, DC",FALSE,2016-08-01
2016-08-01 16:47:09,"BarackObama","55? May be time for some new material. Join @OFA in wishing President Obama happy birthday. https://t.co/oUxjlKyav0 https://t.co/43jKdxP6Ys","Barack Obama","Washington, DC",FALSE,2016-08-01
2016-08-01 15:38:07,"BarackObama","Keep up with the issues that matter to you. Spread the facts. Join the @OFA Truth Team. https://t.co/bjY7c005w5 https://t.co/SDHeeVPnlR","Barack Obama","Washington, DC",FALSE,2016-08-01
2016-07-30 18:58:41,"BarackObama","""We all have to do our job. The President has done his. Senate Republicans must do theirs."" —@VP Biden https://t.co/QxhI589Zdv #DoYourJob","Barack Obama","Washington, DC",FALSE,2016-07-30
2016-07-30 17:36:21,"BarackObama","🎶 Sign the card and wish President Obama a happy birthday. 🎶 https://t.co/NgkIZGXHbc https://t.co/0dkapeIOjR","Barack Obama","Washington, DC",FALSE,2016-07-30
2016-07-30 16:39:38,"BarackObama","In the weekly address, retired Federal Judge Timothy Lewis joins @VP Biden to discuss the #SCOTUS vacancy. https://t.co/QxhI58rAC5","Barack Obama","Washington, DC",FALSE,2016-07-30
2016-07-29 20:22:00,"BarackObama","Before their obstruction of President Obama's nominee, these six senators voted to confirm Judge Garland. https://t.co/xiGIdD2Ask","Barack Obama","Washington, DC",FALSE,2016-07-29
2016-07-29 19:05:14,"BarackObama","Add your name if you think the Supreme Court is no place for partisan political games: https://t.co/sK8BDevFue #DoYourJob","Barack Obama","Washington, DC",FALSE,2016-07-29
2016-07-29 17:42:34,"BarackObama","It's been a record-breaking 135 days since President Obama nominated Judge Garland. The obstruction must end. https://t.co/0P8jRkYUCq","Barack Obama","Washington, DC",FALSE,2016-07-29
2016-07-29 16:10:29,"BarackObama","Help President Obama celebrate his 55th birthday by signing @OFA's card today: https://t.co/nr2aVrgt7C https://t.co/RZuTbsfesr","Barack Obama","Washington, DC",FALSE,2016-07-29
2016-07-28 20:41:09,"BarackObama","Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: https://t.co/sDgDkRxb6W","Barack Obama","Washington, DC",FALSE,2016-07-28
2016-07-28 19:41:38,"BarackObama","Wildfire seasons are getting longer, more dangerous, and more expensive. We need to do more to #ActOnClimate. https://t.co/hpHjwknx3v","Barack Obama","Washington, DC",FALSE,2016-07-28
2016-07-28 16:55:18,"BarackObama","Fighting for progress never goes out of style. Get your @OFA Classic Tee: https://t.co/BeG8Ro7HAH https://t.co/UsSmzlKW4z","Barack Obama","Washington, DC",FALSE,2016-07-28
2016-07-28 15:31:25,"BarackObama","It's time to offer serious solutions on how to build on #Obamacare's progress—not take it away. https://t.co/rw69A5Jybh","Barack Obama","Washington, DC",FALSE,2016-07-28
2016-07-27 19:38:58,"BarackObama","We've made a lot of progress, but there's still more work to do. https://t.co/CjniZ7ZTTn","Barack Obama","Washington, DC",FALSE,2016-07-27
2016-07-27 17:24:00,"BarackObama","Thanks to #Obamacare, millions of Americans have gained the coverage they need. Say you're proud. https://t.co/cDHxzoPFFk","Barack Obama","Washington, DC",FALSE,2016-07-27
2016-07-27 15:38:22,"BarackObama","Six years later, and Republican leaders still have no credible #Obamacare alternative. https://t.co/Y6yMqo4bEe","Barack Obama","Washington, DC",FALSE,2016-07-27
2016-07-26 20:33:08,"BarackObama","It's the mark of the movement—wear it proud. Get yours today: https://t.co/9EWLm1eEOB https://t.co/WkXpfoMdMm","Barack Obama","Washington, DC",FALSE,2016-07-26
2016-07-26 19:45:59,"BarackObama","Judge Garland is a well qualified nominee. Senate leaders' refusal to even give him a hearing is unacceptable. https://t.co/So0px3M6pr","Barack Obama","Washington, DC",FALSE,2016-07-26
2016-07-26 18:36:00,"BarackObama","Let's be clear: #Obamacare is working and helping millions of Americans. https://t.co/OVZqdsjkOn","Barack Obama","Washington, DC",FALSE,2016-07-26
2016-07-26 16:25:18,"BarackObama","97 percent of climate scientists agree—climate change is real and man-made. Stand up for bold action: https://t.co/F0IC4JUfn1 #ActOnClimate","Barack Obama","Washington, DC",FALSE,2016-07-26
2016-07-26 15:13:16,"BarackObama","It's easy to be cynical, but there's no challenge we can't overcome. #ActOnClimate https://t.co/OeUW6YqvLc","Barack Obama","Washington, DC",FALSE,2016-07-26
2016-07-25 21:29:04,"BarackObama","Add your name if you think we need common-sense legislation to prevent gun violence. https://t.co/u5ACT4qt8v #DisarmHate","Barack Obama","Washington, DC",FALSE,2016-07-25
2016-07-25 20:33:48,"BarackObama","Actively ignoring this epidemic is unacceptable. Congress has to act. #DisarmHate https://t.co/n46r7RDnQI","Barack Obama","Washington, DC",FALSE,2016-07-25
2016-07-25 18:02:26,"BarackObama","Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy. https://t.co/tnioCrRvkC","Barack Obama","Washington, DC",FALSE,2016-07-25
2016-07-25 17:02:06,"BarackObama","Restoring the Supreme Court to full strength must remain above Senate leaders' petty politics. #DoYourJob https://t.co/H5EWm5gQug","Barack Obama","Washington, DC",FALSE,2016-07-25
2016-07-25 15:55:36,"BarackObama","The federal minimum wage hasn't been raised since 2009. $7.25 isn't enough to make ends meet—we need to #RaiseTheWage.","Barack Obama","Washington, DC",FALSE,2016-07-25
2016-07-23 17:54:03,"BarackObama","""Our economy is stronger today than it was before the crisis."" —President Obama https://t.co/u441ol4m3B","Barack Obama","Washington, DC",FALSE,2016-07-23
2016-07-23 16:08:53,"BarackObama","In the weekly address, @SenWarren joins President Obama to discuss economic progress and Wall Street reform. https://t.co/u441ol4m3B","Barack Obama","Washington, DC",FALSE,2016-07-23
2016-07-22 16:41:42,"BarackObama","Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy: https://t.co/aYkFs9IzS7","Barack Obama","Washington, DC",FALSE,2016-07-22
2016-07-22 15:23:27,"BarackObama","A reminder for Senate leaders: Judge Garland has had strong bipartisan support in the past. #DoYourJob https://t.co/dFjboU0TYX","Barack Obama","Washington, DC",FALSE,2016-07-22
2016-07-21 20:50:14,"BarackObama","Ida is one of the millions of people getting new opportunities to go solar and save money. Find out more: https://t.co/GTDwZu2lNT","Barack Obama","Washington, DC",FALSE,2016-07-21
2016-07-21 19:13:30,"BarackObama","Our economy is making real progress. https://t.co/xBgqyYEoG0","Barack Obama","Washington, DC",FALSE,2016-07-21
2016-07-21 17:55:47,"BarackObama","By almost every economic measure, our economy is better off than it was eight years ago. https://t.co/iWSkzgSIkG","Barack Obama","Washington, DC",FALSE,2016-07-21
2016-07-21 15:59:21,"BarackObama","America’s businesses have created more than 14 million new private-sector jobs over 76 straight months. https://t.co/e4a5X2bv0j","Barack Obama","Washington, DC",FALSE,2016-07-21
2016-07-20 19:34:23,"BarackObama","For three years in a row, heat records have been broken across the globe. We have to #ActOnClimate now. https://t.co/Ps1Dk0Asqx","Barack Obama","Washington, DC",FALSE,2016-07-20
2016-07-20 15:38:12,"BarackObama","Make your voice heard: The Senate must fill the vacancy on the Supreme Court. https://t.co/GguLMpuUkq #DoYourJob","Barack Obama","Washington, DC",FALSE,2016-07-20
2016-07-19 16:10:17,"BarackObama","Today marks 125 days since Judge Garland's nomination—the longest time in history from nomination to confirmation. https://t.co/9qff6NdrmR","Barack Obama","Washington, DC",FALSE,2016-07-19
2016-07-18 20:43:18,"BarackObama","Editorial boards across the country are calling on Senate leaders to fill the Supreme Court vacancy. Read more: https://t.co/IArYejb7bN","Barack Obama","Washington, DC",FALSE,2016-07-18
2016-07-18 18:45:15,"BarackObama","The majority of Americans believe Judge Garland should get a fair hearing—add your name if you agree. https://t.co/mkmVF9JsZW #DoYourJob","Barack Obama","Washington, DC",FALSE,2016-07-18
2016-07-18 16:42:29,"BarackObama","Read President Obama's op-ed in the @WSJ on the need for Senate leaders to fill the #SCOTUS vacancy: https://t.co/CdCsAdSJlB #DoYourJob","Barack Obama","Washington, DC",FALSE,2016-07-18
2016-07-17 21:03:38,"BarackObama","Happening now: President Obama is delivering a statement on the shooting in Baton Rouge. https://t.co/51KA2cvfHk","Barack Obama","Washington, DC",FALSE,2016-07-17
2016-07-15 18:58:35,"BarackObama","Happening now: President Obama is delivering remarks at the Diplomatic Corps Reception. https://t.co/0UeX55Gijc","Barack Obama","Washington, DC",FALSE,2016-07-15
2016-07-14 21:28:10,"BarackObama","Tonight: President Obama joins a town hall discussion on communities and policing. Watch at 8 p.m. ET on @ABC: https://t.co/TeFybh04PX","Barack Obama","Washington, DC",FALSE,2016-07-14
2016-07-14 18:33:42,"BarackObama","Stay in touch with the latest news—join the @OFA Truth Team: https://t.co/7KhfzVgngW https://t.co/4JlimjSOUx","Barack Obama","Washington, DC",FALSE,2016-07-14
2016-07-14 16:27:04,"BarackObama","Check out @VP Biden on the Supreme Court vacancy and Senate Republicans’ continued obstruction. https://t.co/HY8W77Ky1J #DoYourJob","Barack Obama","Washington, DC",FALSE,2016-07-14
2016-07-13 16:17:21,"BarackObama","Watch President Obama deliver remarks at the #DallasMemorial service yesterday. https://t.co/BHIQTdnIDr","Barack Obama","Washington, DC",FALSE,2016-07-13
2016-07-12 18:47:15,"BarackObama","President Obama is delivering remarks at an interfaith memorial service for the fallen police officers in Dallas. https://t.co/10WxYmaIke","Barack Obama","Washington, DC",FALSE,2016-07-12
2016-07-12 16:59:15,"BarackObama","At 1:40 p.m. ET, President Obama will be speaking at a memorial service for the fallen police officers in Dallas. https://t.co/mSqpIVvZzZ","Barack Obama","Washington, DC",FALSE,2016-07-12
2016-07-04 16:01:21,"BarackObama","Happy Fourth of July. https://t.co/AQHiti7Yye","Barack Obama","Washington, DC",FALSE,2016-07-04
2016-07-03 19:19:13,"BarackObama","""Just imagine the peace and justice that would be possible in our world if we all lived a little more like Elie Wiesel."" —President Obama","Barack Obama","Washington, DC",FALSE,2016-07-03
2016-07-02 15:05:52,"BarackObama","Watch President Obama share a #FourthOfJuly message in the weekly address. https://t.co/7S5VzgA4OM","Barack Obama","Washington, DC",FALSE,2016-07-02
2016-07-01 21:54:03,"BarackObama","Millions of Americans believe the Senate should hold a fair hearing for Judge Garland. Are you one of them? https://t.co/y5zGBXLvZZ","Barack Obama","Washington, DC",FALSE,2016-07-01
2016-07-01 20:54:04,"BarackObama","Nationwide, editorial boards agree that Senate leaders should get to work and hold a fair hearing for Judge Garland. https://t.co/y7tYvcyILv","Barack Obama","Washington, DC",FALSE,2016-07-01
2016-07-01 19:17:36,"BarackObama","Chicago raising its minimum wage is another reminder: Congress needs to keep up and #RaiseTheWage for hard-working Americans nationwide.","Barack Obama","Washington, DC",FALSE,2016-07-01
2016-07-01 19:12:15,"BarackObama","Congrats to Chicago and all those who fought to #RaiseTheWage. Boosting paychecks for hard-working Americans is the right thing to do.","Barack Obama","Washington, DC",FALSE,2016-07-01
2016-07-01 17:18:21,"BarackObama","Don't let the facts get drowned out. Join the OFA Truth Team today: https://t.co/RgBRNLYdYl https://t.co/SN8HUXw2H4","Barack Obama","Washington, DC",FALSE,2016-07-01
2016-07-01 15:55:52,"BarackObama","Since #Obamacare passed, health care spending has been slowing—and the uninsured rate is down to an all-time low. https://t.co/DV3FT10f7M","Barack Obama","Washington, DC",FALSE,2016-07-01
2016-07-01 02:35:15,"BarackObama","Quick—you're running out of time to chip in before the fundraising deadline. https://t.co/1c3ejYu2WB https://t.co/JM9WbRIBFZ","Barack Obama","Washington, DC",FALSE,2016-07-01
2016-07-01 00:05:54,"BarackObama","We can do more than thoughts, prayers, and moments of silence. Add your voice to call on Congress to #DisarmHate. https://t.co/6CiFxUwwD7","Barack Obama","Washington, DC",FALSE,2016-07-01
2016-06-30 21:54:47,"BarackObama","Stretch it out and get ready—the fundraising deadline is tonight. https://t.co/Ke22u7JHCa https://t.co/rwNuTtdgKA","Barack Obama","Washington, DC",FALSE,2016-06-30
2016-06-30 19:29:00,"BarackObama","An overwhelming majority of Americans agree—Congress needs to act. #DisarmHate https://t.co/JuVv8MrEaO","Barack Obama","Washington, DC",FALSE,2016-06-30
2016-06-30 17:49:56,"BarackObama","Reach out and help build this movement—pitch in: https://t.co/71qtnqx0Xj https://t.co/k6jketWz1r","Barack Obama","Washington, DC",FALSE,2016-06-30
2016-06-30 15:34:34,"BarackObama","After Monday's #SCOTUS ruling, more unconstitutional restrictions on women's reproductive rights are falling. https://t.co/q6D3sbHEpq","Barack Obama","Washington, DC",FALSE,2016-06-30
